Date,Open,High,Low,Close,Volume,Stock
2022-09-26,332.0613098144531,333.1205139160156,319.4471435546875,320.265625,16829922,ITC.NS
2022-09-27,322.57659912109375,326.9578857421875,321.6136779785156,322.4321594238281,10375837,ITC.NS
2022-09-28,319.63970947265625,320.93963623046875,312.2734069824219,312.8993225097656,16151900,ITC.NS
2022-09-29,316.7991027832031,322.4803161621094,315.595458984375,320.69891357421875,18985406,ITC.NS
2022-09-30,320.69891357421875,323.2987976074219,317.9064636230469,319.88043212890625,12906555,ITC.NS
2022-10-03,320.5544738769531,320.6507873535156,311.2623596191406,312.36968994140625,9462192,ITC.NS
2022-10-04,316.51025390625,321.6136779785156,315.8362121582031,320.50634765625,9142294,ITC.NS
2022-10-06,322.57659912109375,326.7171325683594,320.21746826171875,324.1654052734375,23091432,ITC.NS
2022-10-07,324.3098449707031,324.3580017089844,319.0138244628906,321.7099914550781,10910698,ITC.NS
2022-10-10,317.76202392578125,319.15826416015625,313.9585266113281,315.6917724609375,9750594,ITC.NS
2022-10-11,316.7991027832031,318.1953430175781,313.0437316894531,314.1992492675781,11018577,ITC.NS
2022-10-12,315.7880554199219,319.15826416015625,312.70672607421875,317.8583068847656,10735673,ITC.NS
2022-10-13,317.7138977050781,319.0138244628906,315.8362121582031,316.46209716796875,7546587,ITC.NS
2022-10-14,319.97674560546875,321.51739501953125,318.58050537109375,319.7841491699219,6672357,ITC.NS
2022-10-17,318.82122802734375,322.33587646484375,317.3768615722656,319.9285888671875,7195922,ITC.NS
2022-10-18,321.5655517578125,328.3540954589844,321.1803894042969,327.6800537109375,21691854,ITC.NS
2022-10-19,330.376220703125,334.5649108886719,327.1986083984375,333.5057067871094,16923690,ITC.NS
2022-10-20,334.131591796875,337.93511962890625,332.01318359375,336.7314758300781,19186222,ITC.NS
2022-10-21,340.1016540527344,340.1016540527344,331.72430419921875,332.78350830078125,28426343,ITC.NS
2022-10-24,336.00927734375,336.7314758300781,334.131591796875,334.8056335449219,3292671,ITC.NS
2022-10-25,336.49072265625,336.53887939453125,330.90582275390625,333.4575500488281,17906260,ITC.NS
2022-10-27,333.7945556640625,335.4315185546875,331.0984191894531,332.9761047363281,19273344,ITC.NS
2022-10-28,334.66119384765625,335.6722412109375,332.30206298828125,332.9761047363281,13572499,ITC.NS
2022-10-31,335.0945129394531,337.5018005371094,331.96502685546875,335.7685546875,14358449,ITC.NS
2022-11-01,336.29815673828125,337.5018005371094,334.3241882324219,336.53887939453125,20422565,ITC.NS
2022-11-02,335.5759582519531,343.0385437011719,335.5759582519531,341.4978942871094,17427813,ITC.NS
2022-11-03,340.87200927734375,345.2051086425781,339.9090881347656,340.5831298828125,11149636,ITC.NS
2022-11-04,340.87200927734375,342.7978210449219,339.4276123046875,340.48681640625,8709851,ITC.NS
2022-11-07,341.83489990234375,343.1348571777344,337.02032470703125,340.3905334472656,10437370,ITC.NS
2022-11-09,340.3905334472656,348.04571533203125,340.1016540527344,347.3235168457031,21404869,ITC.NS
2022-11-10,345.68658447265625,346.5531921386719,340.9682922363281,342.7978210449219,20071989,ITC.NS
2022-11-11,346.64947509765625,347.56427001953125,341.4978942871094,343.1348571777344,11372654,ITC.NS
2022-11-14,343.1348571777344,343.71258544921875,333.7464294433594,334.3241882324219,18319254,ITC.NS
2022-11-15,336.00927734375,336.00927734375,326.57269287109375,332.4465026855469,16046491,ITC.NS
2022-11-16,332.8797912597656,333.9871520996094,328.97998046875,331.3391418457031,7897812,ITC.NS
2022-11-17,331.3391418457031,334.5649108886719,329.894775390625,330.9539794921875,10379179,ITC.NS
2022-11-18,330.9539794921875,331.96502685546875,327.1986083984375,328.4022521972656,8140173,ITC.NS
2022-11-21,326.5245666503906,327.39117431640625,321.9988708496094,324.69500732421875,9553090,ITC.NS
2022-11-22,324.50244140625,328.3540954589844,323.2506408691406,327.63189697265625,6746019,ITC.NS
2022-11-23,329.3170166015625,329.3170166015625,324.98388671875,327.1986083984375,8067471,ITC.NS
2022-11-24,327.1986083984375,329.7984619140625,325.03204345703125,328.1133728027344,8454385,ITC.NS
2022-11-25,328.3540954589844,329.2207336425781,325.27276611328125,327.6800537109375,7200274,ITC.NS
2022-11-28,327.39117431640625,329.0762939453125,326.1875305175781,327.4393310546875,10284123,ITC.NS
2022-11-29,327.39117431640625,332.20574951171875,327.39117431640625,329.60589599609375,10582296,ITC.NS
2022-11-30,328.5948181152344,331.38726806640625,326.4282531738281,327.39117431640625,23425220,ITC.NS
2022-12-01,329.02813720703125,329.02813720703125,324.3098449707031,326.9578857421875,17270904,ITC.NS
2022-12-02,326.7652893066406,328.1615295410156,324.26171875,324.6468811035156,8711914,ITC.NS
2022-12-05,325.1283264160156,326.2838439941406,321.75811767578125,324.26171875,10090597,ITC.NS
2022-12-06,321.7099914550781,325.6579284667969,321.7099914550781,324.79132080078125,6571118,ITC.NS
2022-12-07,325.9468078613281,328.8355407714844,324.1654052734375,327.48748779296875,10191144,ITC.NS
2022-12-08,327.5837707519531,329.4614562988281,324.98388671875,325.85052490234375,6439244,ITC.NS
2022-12-09,327.15045166015625,329.7984619140625,325.4653625488281,328.7392578125,8445424,ITC.NS
2022-12-12,328.3540954589844,331.24285888671875,327.48748779296875,330.4725036621094,11646572,ITC.NS
2022-12-13,331.72430419921875,333.1686706542969,329.7021789550781,332.78350830078125,11105261,ITC.NS
2022-12-14,333.1686706542969,334.4685974121094,331.0021057128906,332.5909118652344,7664099,ITC.NS
2022-12-15,331.96502685546875,333.26495361328125,325.4653625488281,326.2838439941406,8469001,ITC.NS
2022-12-16,324.98388671875,326.33197021484375,319.0138244628906,322.67291259765625,12907968,ITC.NS
2022-12-19,324.3098449707031,329.6540222167969,322.91363525390625,327.8726501464844,8113695,ITC.NS
2022-12-20,327.4393310546875,328.3059387207031,324.26171875,327.5356140136719,5693354,ITC.NS
2022-12-21,328.3540954589844,328.5948181152344,322.09515380859375,322.7210388183594,7316532,ITC.NS
2022-12-22,323.2025146484375,324.8876037597656,317.6657409667969,320.1211853027344,6838031,ITC.NS
2022-12-23,318.628662109375,319.5915832519531,313.28448486328125,314.58441162109375,10461859,ITC.NS
2022-12-26,314.3918151855469,322.67291259765625,313.4289245605469,322.1914367675781,9934633,ITC.NS
2022-12-27,323.15435791015625,323.9246826171875,317.9064636230469,320.79522705078125,6986433,ITC.NS
2022-12-28,320.50634765625,322.57659912109375,319.2063903808594,321.9988708496094,8035558,ITC.NS
2022-12-29,321.9507141113281,323.2987976074219,319.2545471191406,322.91363525390625,8417520,ITC.NS
2022-12-30,322.9617614746094,324.26171875,318.2434997558594,319.2545471191406,7228324,ITC.NS
2023-01-02,318.628662109375,321.6136779785156,317.4250183105469,320.50634765625,6181118,ITC.NS
2023-01-03,319.2063903808594,320.98779296875,318.00274658203125,318.82122802734375,6228015,ITC.NS
2023-01-04,319.5434265136719,320.1693115234375,313.9103698730469,314.873291015625,6947412,ITC.NS
2023-01-05,316.46209716796875,321.51739501953125,316.0287780761719,321.0840759277344,8486143,ITC.NS
2023-01-06,322.2877197265625,325.03204345703125,320.7470703125,322.624755859375,8603181,ITC.NS
2023-01-09,324.45428466796875,328.6429748535156,323.6839599609375,325.51348876953125,11027747,ITC.NS
2023-01-10,325.3690490722656,325.85052490234375,320.21746826171875,321.03594970703125,7217255,ITC.NS
2023-01-11,322.67291259765625,322.67291259765625,319.0138244628906,319.4952697753906,4760847,ITC.NS
2023-01-12,321.03594970703125,321.228515625,315.9324951171875,317.6175842285156,6894087,ITC.NS
2023-01-13,317.6175842285156,319.9285888671875,314.2955322265625,316.5583801269531,14967746,ITC.NS
2023-01-16,318.09906005859375,319.88043212890625,315.40289306640625,317.9546203613281,8571826,ITC.NS
2023-01-17,317.9546203613281,321.1322326660156,316.8954162597656,319.9285888671875,14240647,ITC.NS
2023-01-18,321.6136779785156,324.0691223144531,320.0730285644531,322.2395935058594,13039078,ITC.NS
2023-01-19,321.6136779785156,323.2025146484375,319.350830078125,319.8323059082031,8667564,ITC.NS
2023-01-20,319.6878662109375,322.7691955566406,317.03985595703125,322.1914367675781,13608325,ITC.NS
2023-01-23,323.5395202636719,325.60980224609375,320.69891357421875,325.224609375,7399204,ITC.NS
2023-01-24,325.27276611328125,328.1133728027344,325.0802001953125,326.380126953125,12776694,ITC.NS
2023-01-25,326.33197021484375,328.3540954589844,322.81732177734375,326.66900634765625,12978859,ITC.NS
2023-01-27,329.1244201660156,335.9129943847656,328.8355407714844,333.1686706542969,21850457,ITC.NS
2023-01-30,334.0353088378906,338.7054443359375,329.1725769042969,332.01318359375,14634225,ITC.NS
2023-01-31,333.1686706542969,341.83489990234375,328.4022521972656,339.2831726074219,17794183,ITC.NS
2023-02-01,339.9090881347656,352.1380920410156,316.8954162597656,347.99755859375,67003785,ITC.NS
2023-02-02,348.1901550292969,370.4335021972656,347.03466796875,364.5597229003906,57892084,ITC.NS
2023-02-03,367.7373352050781,368.0743408203125,358.2044677734375,366.53369140625,23153980,ITC.NS
2023-02-06,368.3150939941406,373.8037109375,365.5226135253906,369.18170166015625,26783409,ITC.NS
2023-02-07,369.66314697265625,369.66314697265625,354.7861328125,359.4081115722656,21438758,ITC.NS
2023-02-08,360.85247802734375,363.30792236328125,357.7711486816406,361.6228332519531,10821785,ITC.NS
2023-02-09,360.13031005859375,365.9078063964844,358.3489074707031,360.37103271484375,12318006,ITC.NS
2023-02-10,358.3970642089844,362.97088623046875,356.5675048828125,357.5785827636719,10674456,ITC.NS
2023-02-13,359.1673889160156,361.2376403808594,356.27862548828125,360.3228759765625,10282470,ITC.NS
2023-02-14,361.0932312011719,373.27410888671875,359.8895568847656,372.11859130859375,30246745,ITC.NS
2023-02-15,367.5928955078125,368.652099609375,364.5115661621094,368.0262145996094,12679568,ITC.NS
2023-02-16,367.8336181640625,370.9631042480469,366.8706970214844,368.36322021484375,10151755,ITC.NS
2023-02-17,366.9188537597656,370.2890625,365.18560791015625,369.18170166015625,7967611,ITC.NS
2023-02-20,370.4335021972656,373.1296691894531,367.1595764160156,369.8075866699219,8105569,ITC.NS
2023-02-21,370.7223815917969,371.5889892578125,367.54473876953125,368.0743408203125,8577674,ITC.NS
2023-02-22,367.8336181640625,370.6260681152344,365.9078063964844,369.6150207519531,9306194,ITC.NS
2023-02-23,370.1927795410156,379.38861083984375,368.892822265625,373.2259521484375,19555814,ITC.NS
2023-02-24,374.57403564453125,374.57403564453125,366.8706970214844,370.81866455078125,13407431,ITC.NS
2023-02-27,370.81866455078125,372.45562744140625,364.0782470703125,368.0262145996094,8455904,ITC.NS
2023-02-28,368.3150939941406,370.00018310546875,361.0932312011719,362.73016357421875,16997837,ITC.NS
2023-03-01,360.37103271484375,366.29296875,359.7451477050781,364.656005859375,8065784,ITC.NS
2023-03-02,365.42633056640625,365.66705322265625,360.8043518066406,361.6228332519531,5212922,ITC.NS
2023-03-03,363.01904296875,371.1075439453125,362.1524353027344,370.6742248535156,8495772,ITC.NS
2023-03-06,371.5889892578125,377.9442443847656,370.9631042480469,373.75555419921875,11126980,ITC.NS
2023-03-08,373.6111145019531,378.57012939453125,370.81866455078125,377.8479309082031,9261146,ITC.NS
2023-03-09,377.55908203125,379.0034484863281,371.3482666015625,373.1296691894531,10005328,ITC.NS
2023-03-10,372.6000671386719,375.7295227050781,369.2779846191406,373.6111145019531,8684320,ITC.NS
2023-03-13,374.7666015625,376.403564453125,368.3150939941406,369.42242431640625,9130473,ITC.NS
2023-03-14,371.39642333984375,372.11859130859375,363.2116394042969,365.6189270019531,10623744,ITC.NS
2023-03-15,366.8706970214844,370.04833984375,363.9819641113281,365.3300476074219,8748113,ITC.NS
2023-03-16,366.48553466796875,368.170654296875,362.8746032714844,367.30401611328125,16315136,ITC.NS
2023-03-17,370.7223815917969,370.7223815917969,355.9416198730469,361.6228332519531,50787703,ITC.NS
2023-03-20,359.4562683105469,365.2818908691406,358.2044677734375,364.7522888183594,10512002,ITC.NS
2023-03-21,364.7522888183594,364.7522888183594,360.1784362792969,362.97088623046875,12057999,ITC.NS
2023-03-22,362.97088623046875,364.8004455566406,360.3228759765625,363.7412414550781,4958761,ITC.NS
2023-03-23,363.01904296875,368.5558166503906,360.5154724121094,366.53369140625,10127917,ITC.NS
2023-03-24,367.3521728515625,368.7965393066406,363.9819641113281,364.656005859375,10317108,ITC.NS
2023-03-27,363.9338073730469,370.1446228027344,362.3931579589844,366.1003723144531,11232922,ITC.NS
2023-03-28,366.1003723144531,368.170654296875,364.12640380859375,365.66705322265625,9523719,ITC.NS
2023-03-29,366.1003723144531,369.75946044921875,363.1634826660156,368.5558166503906,10551626,ITC.NS
2023-03-31,367.8336181640625,370.24090576171875,365.9078063964844,369.2779846191406,9877493,ITC.NS
2023-04-03,369.75946044921875,369.75946044921875,364.4634094238281,364.84857177734375,7331070,ITC.NS
2023-04-05,364.84857177734375,372.69635009765625,364.84857177734375,372.0704650878906,12055499,ITC.NS
2023-04-06,372.3111877441406,375.8258056640625,369.9520263671875,372.9852294921875,13394394,ITC.NS
2023-04-10,372.9852294921875,375.5369567871094,370.48162841796875,374.1407165527344,7044256,ITC.NS
2023-04-11,374.1407165527344,383.3365478515625,373.6111145019531,381.3144226074219,18939829,ITC.NS
2023-04-12,382.9995422363281,383.0476989746094,377.55908203125,378.9552917480469,10122932,ITC.NS
2023-04-13,380.8329772949219,381.8921813964844,379.0997314453125,380.92926025390625,6292395,ITC.NS
2023-04-17,378.32940673828125,387.0919189453125,378.32940673828125,385.310546875,11466474,ITC.NS
2023-04-18,385.1661071777344,387.0919189453125,382.27734375,383.7217102050781,9860308,ITC.NS
2023-04-19,381.3625793457031,386.4660339355469,381.3144226074219,383.96246337890625,10119480,ITC.NS
2023-04-20,385.1661071777344,387.71783447265625,382.9513854980469,385.4549865722656,6924577,ITC.NS
2023-04-21,385.4549865722656,393.83233642578125,384.2513427734375,393.1101379394531,14801099,ITC.NS
2023-04-24,394.7952575683594,394.7952575683594,389.2103271484375,393.54345703125,6212135,ITC.NS
2023-04-25,393.54345703125,398.2135925292969,392.2916564941406,396.28778076171875,9180650,ITC.NS
2023-04-26,396.7210693359375,397.6839904785156,393.8804931640625,396.9618225097656,7914219,ITC.NS
2023-04-27,396.9136657714844,401.92083740234375,395.7581787109375,400.57275390625,13100076,ITC.NS
2023-04-28,402.4985656738281,412.3684387207031,398.3580322265625,409.7685852050781,13208557,ITC.NS
2023-05-02,410.201904296875,411.164794921875,405.57989501953125,408.7093811035156,10648421,ITC.NS
2023-05-03,408.27606201171875,412.60919189453125,406.39837646484375,411.3092346191406,7607609,ITC.NS
2023-05-04,409.5278625488281,411.164794921875,408.27606201171875,408.85382080078125,8292456,ITC.NS
2023-05-05,410.15374755859375,415.8830871582031,408.61309814453125,412.84991455078125,12890455,ITC.NS
2023-05-08,415.0164794921875,417.3756103515625,413.42767333984375,415.44976806640625,7522610,ITC.NS
2023-05-09,416.7497253417969,417.08673095703125,405.8687744140625,408.0834655761719,10377820,ITC.NS
2023-05-10,408.2279052734375,410.5389099121094,406.5428161621094,409.57598876953125,10130159,ITC.NS
2023-05-11,411.4055480957031,411.54998779296875,403.3652038574219,404.8095703125,16597954,ITC.NS
2023-05-12,404.8095703125,407.0242614746094,400.6208801269531,404.85772705078125,11564770,ITC.NS
2023-05-15,404.4244079589844,412.8017578125,403.5096435546875,411.9351501464844,9503538,ITC.NS
2023-05-16,414.0535583496094,414.0535583496094,407.79461669921875,408.2279052734375,8302077,ITC.NS
2023-05-17,408.4205017089844,413.04248046875,406.927978515625,411.7425537109375,9844782,ITC.NS
2023-05-18,414.0535583496094,416.4126892089844,402.5948791503906,404.1355285644531,24919291,ITC.NS
2023-05-19,405.33917236328125,407.4094543457031,396.0951843261719,404.27996826171875,26759905,ITC.NS
2023-05-22,406.3020935058594,409.9611511230469,403.5577697753906,408.9982604980469,16015615,ITC.NS
2023-05-23,410.201904296875,415.20904541015625,408.4686584472656,413.2350769042969,9068926,ITC.NS
2023-05-24,412.4165954589844,418.6274108886719,411.164794921875,417.42376708984375,11921823,ITC.NS
2023-05-25,420.7458190917969,426.0418395996094,418.675537109375,424.7900695800781,18905572,ITC.NS
2023-05-26,426.95660400390625,428.2565612792969,423.2012634277344,427.1492004394531,13496209,ITC.NS
2023-05-29,428.4972839355469,435.04510498046875,427.6306457519531,432.4452209472656,20589822,ITC.NS
2023-05-30,424.6456298828125,434.7080993652344,424.6456298828125,433.215576171875,19627897,ITC.NS
2023-05-31,432.6378173828125,435.2377014160156,426.0418395996094,428.9787292480469,14821960,ITC.NS
2023-06-01,430.4231262207031,430.4231262207031,422.71978759765625,423.3938293457031,9142172,ITC.NS
2023-06-02,423.6827087402344,428.4010009765625,423.4901123046875,426.95660400390625,9558309,ITC.NS
2023-06-05,428.4972839355469,430.2786865234375,423.77899169921875,424.30859375,7427630,ITC.NS
2023-06-06,424.4530334472656,427.1492004394531,424.06787109375,426.3788757324219,6703067,ITC.NS
2023-06-07,427.53436279296875,429.1231689453125,426.3307189941406,427.4862365722656,7833952,ITC.NS
2023-06-08,429.17132568359375,429.219482421875,425.5122375488281,426.47515869140625,7294955,ITC.NS
2023-06-09,419.0125732421875,428.2084045410156,419.0125732421875,422.190185546875,7329661,ITC.NS
2023-06-12,423.6827087402344,424.59747314453125,417.7607727050781,420.7458190917969,9054977,ITC.NS
2023-06-13,424.6456298828125,429.8453674316406,422.0457458496094,428.8824462890625,16732376,ITC.NS
2023-06-14,429.700927734375,431.1452941894531,427.29364013671875,428.0158386230469,9039402,ITC.NS
2023-06-15,428.4972839355469,432.10821533203125,428.2565612792969,431.4823303222656,7787525,ITC.NS
2023-06-16,432.34893798828125,438.7041931152344,431.28973388671875,436.2969055175781,12181426,ITC.NS
2023-06-19,437.8857116699219,438.9930725097656,435.4784240722656,436.7783508300781,4350517,ITC.NS
2023-06-20,437.933837890625,437.933837890625,433.456298828125,436.0561828613281,4644353,ITC.NS
2023-06-21,435.2377014160156,437.3561096191406,428.5454406738281,430.47125244140625,6292873,ITC.NS
2023-06-22,431.3860168457031,432.974853515625,429.3157653808594,431.04901123046875,6892713,ITC.NS
2023-06-23,430.9045715332031,431.04901123046875,426.2825927734375,428.2565612792969,6325479,ITC.NS
2023-06-26,430.3268127441406,434.6599426269531,427.53436279296875,429.17132568359375,5688287,ITC.NS
2023-06-27,429.5564880371094,430.6156921386719,426.71588134765625,428.59356689453125,5052984,ITC.NS
2023-06-28,428.4972839355469,433.8896179199219,428.0158386230469,432.68597412109375,12548096,ITC.NS
2023-06-30,433.3118591308594,435.1895446777344,430.0379333496094,434.8525390625,9456776,ITC.NS
2023-07-03,434.8525390625,448.67034912109375,433.3600158691406,446.07049560546875,11111199,ITC.NS
2023-07-04,447.7555847167969,450.64434814453125,442.7484436035156,449.0555114746094,8022597,ITC.NS
2023-07-05,449.0555114746094,462.8252258300781,447.08154296875,457.48101806640625,16878943,ITC.NS
2023-07-06,459.6475830078125,459.69573974609375,453.0516357421875,456.3255310058594,9835812,ITC.NS
2023-07-07,455.45892333984375,457.8662109375,450.2591552734375,451.0295104980469,7605499,ITC.NS
2023-07-10,452.5701599121094,453.4367980957031,446.5037841796875,448.5740661621094,6772454,ITC.NS
2023-07-11,448.718505859375,456.951416015625,448.718505859375,455.6033630371094,8783282,ITC.NS
2023-07-12,460.0327453613281,460.0327453613281,453.00347900390625,454.7848815917969,12816220,ITC.NS
2023-07-13,456.3255310058594,459.0698547363281,453.5330810546875,454.4960021972656,8214385,ITC.NS
2023-07-14,455.45892333984375,457.3847351074219,453.8700866699219,455.36260986328125,5277090,ITC.NS
2023-07-17,456.9032897949219,458.1550598144531,453.1479187011719,454.8330078125,6325310,ITC.NS
2023-07-18,455.0256042480469,456.6144104003906,453.5330810546875,454.9774475097656,5558415,ITC.NS
2023-07-19,455.2181701660156,462.63262939453125,450.7406311035156,461.09197998046875,14401395,ITC.NS
2023-07-20,462.10302734375,475.3912658691406,458.63653564453125,473.89874267578125,21030102,ITC.NS
2023-07-21,473.56170654296875,479.242919921875,468.9397277832031,472.26177978515625,14510084,ITC.NS
2023-07-24,475.1505126953125,481.16876220703125,450.78875732421875,453.8700866699219,40477929,ITC.NS
2023-07-25,450.54803466796875,451.12579345703125,438.5115966796875,445.1557312011719,45211370,ITC.NS
2023-07-26,447.6593017578125,455.45892333984375,444.91497802734375,454.7367248535156,18842179,ITC.NS
2023-07-27,456.8070068359375,457.5291748046875,444.0002136230469,447.8037414550781,14528232,ITC.NS
2023-07-28,450.35546875,452.0405578613281,446.2149353027344,451.07763671875,10362522,ITC.NS
2023-07-31,451.60723876953125,452.2812805175781,446.31121826171875,448.42962646484375,8510403,ITC.NS
2023-08-01,448.718505859375,451.4627990722656,446.60009765625,447.5630187988281,6686176,ITC.NS
2023-08-02,447.37042236328125,447.5630187988281,441.0151672363281,443.03729248046875,10715605,ITC.NS
2023-08-03,443.03729248046875,446.55194091796875,437.452392578125,439.13751220703125,11026824,ITC.NS
2023-08-04,439.37823486328125,444.2890930175781,437.40423583984375,438.0782775878906,7097614,ITC.NS
2023-08-07,437.25982666015625,439.61895751953125,434.22662353515625,438.0301513671875,9513953,ITC.NS
2023-08-08,440.0522766113281,440.0522766113281,434.3229064941406,435.57470703125,6638681,ITC.NS
2023-08-09,435.57470703125,442.8447265625,430.3268127441406,441.6410827636719,10134166,ITC.NS
2023-08-10,441.8818054199219,442.2669677734375,432.34893798828125,434.9969482421875,13702317,ITC.NS
2023-08-11,437.0672302246094,437.0672302246094,428.2565612792969,432.10821533203125,12028396,ITC.NS
2023-08-14,432.10821533203125,434.5155029296875,428.5454406738281,432.5415344238281,7854074,ITC.NS
2023-08-16,434.2747802734375,440.43743896484375,431.57861328125,433.5525817871094,15494896,ITC.NS
2023-08-17,433.3118591308594,433.3118591308594,423.6827087402344,424.6456298828125,16896158,ITC.NS
2023-08-18,424.6456298828125,426.9084777832031,422.23834228515625,425.2715148925781,20068497,ITC.NS
2023-08-21,425.6085510253906,431.86749267578125,424.9826354980469,431.1934509277344,9940689,ITC.NS
2023-08-22,432.34893798828125,438.2708740234375,430.4231262207031,437.40423583984375,10234488,ITC.NS
2023-08-23,438.7041931152344,438.7523193359375,431.9637756347656,433.74517822265625,8770272,ITC.NS
2023-08-24,433.8896179199219,436.68206787109375,432.6378173828125,434.1784973144531,6322751,ITC.NS
2023-08-25,434.1784973144531,434.2747802734375,425.65667724609375,426.9084777832031,9628041,ITC.NS
2023-08-28,428.4972839355469,430.2786865234375,424.6456298828125,425.0307922363281,7176903,ITC.NS
2023-08-29,426.5233154296875,427.53436279296875,422.9123840332031,423.77899169921875,9845106,ITC.NS
2023-08-30,424.6456298828125,427.53436279296875,424.1641540527344,426.3788757324219,7648569,ITC.NS
2023-08-31,426.5714416503906,428.4010009765625,419.9273376464844,423.3938293457031,20666732,ITC.NS
2023-09-01,423.6827087402344,428.4972839355469,422.0457458496094,424.6937561035156,11879159,ITC.NS
2023-09-04,426.9084777832031,426.9084777832031,420.4569396972656,421.2754211425781,14128562,ITC.NS
2023-09-05,422.6235046386719,428.0158386230469,422.23834228515625,426.6677551269531,8701612,ITC.NS
2023-09-06,427.4862365722656,431.86749267578125,425.6085510253906,430.8564147949219,13358433,ITC.NS
2023-09-07,432.1563720703125,432.34893798828125,428.11212158203125,429.3639221191406,8401953,ITC.NS
2023-09-08,431.28973388671875,431.28973388671875,425.464111328125,426.23443603515625,10322317,ITC.NS
2023-09-11,429.460205078125,431.4823303222656,426.23443603515625,430.6156921386719,9679540,ITC.NS
2023-09-12,432.2526550292969,437.452392578125,429.0750427246094,434.4192199707031,14961276,ITC.NS
2023-09-13,435.4302673339844,440.0522766113281,434.3710632324219,436.68206787109375,12268130,ITC.NS
2023-09-14,438.9930725097656,438.9930725097656,430.56756591796875,433.2637023925781,14986708,ITC.NS
2023-09-15,431.4341735839844,435.333984375,430.4231262207031,431.7230529785156,15657801,ITC.NS
2023-09-18,431.7230529785156,437.16351318359375,429.65277099609375,435.28582763671875,8513132,ITC.NS
2023-09-20,434.9488220214844,438.22271728515625,432.8785400390625,436.1524658203125,10343224,ITC.NS
2023-09-21,436.0080261230469,436.7301940917969,428.0158386230469,430.9045715332031,11132308,ITC.NS
2023-09-22,430.9045715332031,431.7712097167969,425.8492736816406,426.6677551269531,7795399,ITC.NS
2023-09-25,426.6677551269531,428.3046875,422.0939025878906,426.186279296875,6005673,ITC.NS
2023-09-26,427.1492004394531,428.0158386230469,423.3938293457031,426.0418395996094,5533023,ITC.NS
2023-09-27,426.0418395996094,433.1192626953125,422.5272216796875,432.4933776855469,10894817,ITC.NS
2023-09-28,433.2637023925781,433.2637023925781,423.29754638671875,424.4049072265625,10610213,ITC.NS
2023-09-29,425.6085510253906,429.0750427246094,422.9123840332031,427.9195251464844,8474326,ITC.NS
2023-10-03,424.6456298828125,426.47515869140625,422.96051025390625,423.4419860839844,7770032,ITC.NS
2023-10-04,423.4419860839844,425.3196716308594,417.2311706542969,419.9273376464844,13912656,ITC.NS
2023-10-05,423.6827087402344,424.1641540527344,418.9162902832031,419.8791809082031,10416552,ITC.NS
2023-10-06,421.6124267578125,427.1492004394531,420.4569396972656,425.7529602050781,8742804,ITC.NS
2023-10-09,424.59747314453125,426.7640380859375,421.0346984863281,424.11602783203125,5827256,ITC.NS
2023-10-10,424.11602783203125,428.35284423828125,424.11602783203125,427.9195251464844,5207891,ITC.NS
2023-10-11,430.6156921386719,432.7822570800781,428.3046875,431.62677001953125,7946195,ITC.NS
2023-10-12,432.974853515625,435.7191467285156,429.6046447753906,433.98590087890625,12227957,ITC.NS
2023-10-13,433.16741943359375,435.04510498046875,430.4231262207031,431.7230529785156,7926432,ITC.NS
2023-10-16,431.3860168457031,434.2747802734375,429.65277099609375,432.3008117675781,4377288,ITC.NS
2023-10-17,433.1192626953125,437.6449890136719,432.34893798828125,436.6339111328125,7203352,ITC.NS
2023-10-18,437.40423583984375,441.207763671875,434.2747802734375,434.9006652832031,7160492,ITC.NS
2023-10-19,433.0711364746094,438.0301513671875,430.2786865234375,433.697021484375,9830006,ITC.NS
2023-10-20,428.4972839355469,432.34893798828125,421.1309814453125,422.0457458496094,13521824,ITC.NS
2023-10-23,421.7568664550781,423.6345520019531,417.0386047363281,419.7347412109375,7555671,ITC.NS
2023-10-25,420.6976623535156,421.7568664550781,411.21295166015625,416.6534118652344,11308597,ITC.NS
2023-10-26,413.6202392578125,420.4087829589844,413.6202392578125,418.24224853515625,19525305,ITC.NS
2023-10-27,418.24224853515625,420.60137939453125,416.1719665527344,417.66448974609375,13638258,ITC.NS
2023-10-30,418.434814453125,420.9383850097656,412.4647521972656,414.48687744140625,7911426,ITC.NS
2023-10-31,414.0535583496094,417.2793273925781,412.03143310546875,412.51287841796875,8952141,ITC.NS
2023-11-01,414.0535583496094,415.1127624511719,409.7204284667969,412.2240295410156,8297973,ITC.NS
2023-11-02,414.1017150878906,416.6534118652344,412.7536315917969,415.1609191894531,8465990,ITC.NS
2023-11-03,416.7497253417969,418.2903747558594,415.1127624511719,417.1830139160156,14334179,ITC.NS
2023-11-06,417.42376708984375,420.60137939453125,416.5090026855469,419.20513916015625,7589690,ITC.NS
2023-11-07,418.7718505859375,418.7718505859375,416.1238098144531,416.6534118652344,5321353,ITC.NS
2023-11-08,417.08673095703125,421.2754211425781,416.26824951171875,420.7458190917969,7248663,ITC.NS
2023-11-09,421.5643005371094,421.7568664550781,417.8089294433594,418.2903747558594,8085620,ITC.NS
2023-11-10,418.2903747558594,421.7568664550781,416.4608459472656,420.36065673828125,4236307,ITC.NS
2023-11-13,422.14202880859375,422.14202880859375,418.8681335449219,419.8310546875,3888975,ITC.NS
2023-11-15,421.8531799316406,426.0899963378906,421.2754211425781,425.5603942871094,7722827,ITC.NS
